"country"	"YEAR"	"AGE"	"SEX"	"SCHOOL"	"prop_union2"	"prop_child2"	"round"	"childless2"
"Bolivia"	"2001"	"20"	"Male"	"0"	"0.1810762208"	"."	"2000"	"."
"Bolivia"	"2001"	"20"	"Male"	"1"	"0.1385281385"	"."	"2000"	"."
"Bolivia"	"2001"	"20"	"Female"	"0"	"0.3668961933"	"0.481613654"	"2000"	"0.518386346"
"Bolivia"	"2001"	"20"	"Female"	"1"	"0.2629063098"	"0.4195544554"	"2000"	"0.5804455446"
"Bolivia"	"2001"	"21"	"Male"	"0"	"0.247361756"	"."	"2000"	"."
"Bolivia"	"2001"	"21"	"Male"	"1"	"0.2451523546"	"."	"2000"	"."
"Bolivia"	"2001"	"21"	"Female"	"0"	"0.4100215517"	"0.5316436013"	"2000"	"0.4683563987"
"Bolivia"	"2001"	"21"	"Female"	"1"	"0.3791606368"	"0.5971978984"	"2000"	"0.4028021016"
"Bolivia"	"2001"	"22"	"Male"	"0"	"0.3200682206"	"."	"2000"	"."
"Bolivia"	"2001"	"22"	"Male"	"1"	"0.3315118397"	"."	"2000"	"."
"Bolivia"	"2001"	"22"	"Female"	"0"	"0.4756589564"	"0.6029591214"	"2000"	"0.3970408786"
"Bolivia"	"2001"	"22"	"Female"	"1"	"0.4897196262"	"0.6826484018"	"2000"	"0.3173515982"
"Bolivia"	"2001"	"23"	"Male"	"0"	"0.4024015638"	"."	"2000"	"."
"Bolivia"	"2001"	"23"	"Male"	"1"	"0.4288747346"	"."	"2000"	"."
"Bolivia"	"2001"	"23"	"Female"	"0"	"0.5315290934"	"0.6560178306"	"2000"	"0.3439821694"
"Bolivia"	"2001"	"23"	"Female"	"1"	"0.5951903808"	"0.756440281"	"2000"	"0.243559719"
"Bolivia"	"2001"	"24"	"Male"	"0"	"0.4728478865"	"."	"2000"	"."
"Bolivia"	"2001"	"24"	"Male"	"1"	"0.5535714286"	"."	"2000"	"."
"Bolivia"	"2001"	"24"	"Female"	"0"	"0.5858274648"	"0.707238433"	"2000"	"0.292761567"
"Bolivia"	"2001"	"24"	"Female"	"1"	"0.6187363834"	"0.8207792208"	"2000"	"0.1792207792"
"Brazil"	"2000"	"12"	"Male"	"0"	"0.0215894206"	"."	"2000"	"."
"Brazil"	"2000"	"12"	"Male"	"1"	"0.0005225716"	"."	"2000"	"."
"Brazil"	"2000"	"12"	"Female"	"0"	"0.0538851643"	"0.0417579403"	"2000"	"0.9582420597"
"Brazil"	"2000"	"12"	"Female"	"1"	"0.0012276767"	"0.0005085218"	"2000"	"0.9994914782"
"Brazil"	"2000"	"13"	"Male"	"0"	"0.0144921144"	"."	"2000"	"."
"Brazil"	"2000"	"13"	"Male"	"1"	"0.0005518769"	"."	"2000"	"."
"Brazil"	"2000"	"13"	"Female"	"0"	"0.1003247995"	"0.0476204626"	"2000"	"0.9523795374"
"Brazil"	"2000"	"13"	"Female"	"1"	"0.0021884642"	"0.0006525958"	"2000"	"0.9993474042"
"Brazil"	"2000"	"14"	"Male"	"0"	"0.0084427855"	"."	"2000"	"."
"Brazil"	"2000"	"14"	"Male"	"1"	"0.0006396491"	"."	"2000"	"."
"Brazil"	"2000"	"14"	"Female"	"0"	"0.1815631891"	"0.0896158636"	"2000"	"0.9103841364"
"Brazil"	"2000"	"14"	"Female"	"1"	"0.005971572"	"0.002784369"	"2000"	"0.997215631"
"Brazil"	"2000"	"15"	"Male"	"0"	"0.0109192475"	"."	"2000"	"."
"Brazil"	"2000"	"15"	"Male"	"1"	"0.0011439509"	"."	"2000"	"."
"Brazil"	"2000"	"15"	"Female"	"0"	"0.2642618152"	"0.1705533927"	"2000"	"0.8294466073"
"Brazil"	"2000"	"15"	"Female"	"1"	"0.0137362959"	"0.0095615771"	"2000"	"0.9904384229"
"Brazil"	"2000"	"16"	"Male"	"0"	"0.0270907175"	"."	"2000"	"."
"Brazil"	"2000"	"16"	"Male"	"1"	"0.0035490576"	"."	"2000"	"."
"Brazil"	"2000"	"16"	"Female"	"0"	"0.3490648378"	"0.273481896"	"2000"	"0.726518104"
"Brazil"	"2000"	"16"	"Female"	"1"	"0.0276242281"	"0.0227353681"	"2000"	"0.9772646319"
"Brazil"	"2000"	"17"	"Male"	"0"	"0.0537330919"	"."	"2000"	"."
"Brazil"	"2000"	"17"	"Male"	"1"	"0.0077969101"	"."	"2000"	"."
"Brazil"	"2000"	"17"	"Female"	"0"	"0.3972912439"	"0.3557540858"	"2000"	"0.6442459142"
"Brazil"	"2000"	"17"	"Female"	"1"	"0.0470195053"	"0.0449709654"	"2000"	"0.9550290346"
"Brazil"	"2000"	"18"	"Male"	"0"	"0.0877996799"	"."	"2000"	"."
"Brazil"	"2000"	"18"	"Male"	"1"	"0.0179010571"	"."	"2000"	"."
"Brazil"	"2000"	"18"	"Female"	"0"	"0.3802248874"	"0.3654784294"	"2000"	"0.6345215706"
"Brazil"	"2000"	"18"	"Female"	"1"	"0.0757461371"	"0.076896139"	"2000"	"0.923103861"
"Brazil"	"2000"	"19"	"Male"	"0"	"0.138149019"	"."	"2000"	"."
"Brazil"	"2000"	"19"	"Male"	"1"	"0.0314550427"	"."	"2000"	"."
"Brazil"	"2000"	"19"	"Female"	"0"	"0.4132558334"	"0.4150634777"	"2000"	"0.5849365223"
"Brazil"	"2000"	"19"	"Female"	"1"	"0.1012158308"	"0.1083776681"	"2000"	"0.8916223319"
"Brazil"	"2000"	"20"	"Male"	"0"	"0.2045865471"	"."	"2000"	"."
"Brazil"	"2000"	"20"	"Male"	"1"	"0.0552992577"	"."	"2000"	"."
"Brazil"	"2000"	"20"	"Female"	"0"	"0.4587510043"	"0.4702589729"	"2000"	"0.5297410271"
"Brazil"	"2000"	"20"	"Female"	"1"	"0.1336504759"	"0.1485265335"	"2000"	"0.8514734665"
"Brazil"	"2000"	"21"	"Male"	"0"	"0.273218352"	"."	"2000"	"."
"Brazil"	"2000"	"21"	"Male"	"1"	"0.0807061935"	"."	"2000"	"."
"Brazil"	"2000"	"21"	"Female"	"0"	"0.5035178681"	"0.5212236806"	"2000"	"0.4787763194"
"Brazil"	"2000"	"21"	"Female"	"1"	"0.1679881401"	"0.1876646749"	"2000"	"0.8123353251"
"Brazil"	"2000"	"22"	"Male"	"0"	"0.3418754551"	"."	"2000"	"."
"Brazil"	"2000"	"22"	"Male"	"1"	"0.1182557172"	"."	"2000"	"."
"Brazil"	"2000"	"22"	"Female"	"0"	"0.5433344064"	"0.564867056"	"2000"	"0.435132944"
"Brazil"	"2000"	"22"	"Female"	"1"	"0.2125899935"	"0.2318792557"	"2000"	"0.7681207443"
"Brazil"	"2000"	"23"	"Male"	"0"	"0.4042521664"	"."	"2000"	"."
"Brazil"	"2000"	"23"	"Male"	"1"	"0.16727539"	"."	"2000"	"."
"Brazil"	"2000"	"23"	"Female"	"0"	"0.5725182575"	"0.6013634486"	"2000"	"0.3986365514"
"Brazil"	"2000"	"23"	"Female"	"1"	"0.2648766915"	"0.2928513379"	"2000"	"0.7071486621"
"Brazil"	"2000"	"24"	"Male"	"0"	"0.4659456402"	"."	"2000"	"."
"Brazil"	"2000"	"24"	"Male"	"1"	"0.2257262792"	"."	"2000"	"."
"Brazil"	"2000"	"24"	"Female"	"0"	"0.6057010824"	"0.6329924759"	"2000"	"0.3670075241"
"Brazil"	"2000"	"24"	"Female"	"1"	"0.3181876879"	"0.3451465412"	"2000"	"0.6548534588"
"Belarus"	"1999"	"12"	"Male"	"0"	"0"	"."	"2000"	"."
"Belarus"	"1999"	"12"	"Male"	"1"	"0"	"."	"2000"	"."
"Belarus"	"1999"	"12"	"Female"	"0"	"0"	"."	"2000"	"."
"Belarus"	"1999"	"12"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Belarus"	"1999"	"13"	"Male"	"0"	"0"	"."	"2000"	"."
"Belarus"	"1999"	"13"	"Male"	"1"	"0"	"."	"2000"	"."
"Belarus"	"1999"	"13"	"Female"	"0"	"0"	"."	"2000"	"."
"Belarus"	"1999"	"13"	"Female"	"1"	"0"	"."	"2000"	"."
"Belarus"	"1999"	"14"	"Male"	"0"	"0"	"."	"2000"	"."
"Belarus"	"1999"	"14"	"Male"	"1"	"0"	"0"	"2000"	"1"
"Belarus"	"1999"	"14"	"Female"	"0"	"0"	"."	"2000"	"."
"Belarus"	"1999"	"14"	"Female"	"1"	"0.0001237471"	"0"	"2000"	"1"
"Belarus"	"1999"	"15"	"Male"	"0"	"0.0048543689"	"0"	"2000"	"1"
"Belarus"	"1999"	"15"	"Male"	"1"	"0.0001188354"	"0"	"2000"	"1"
"Belarus"	"1999"	"15"	"Female"	"0"	"0.0584795322"	"0.0526315789"	"2000"	"0.9473684211"
"Belarus"	"1999"	"15"	"Female"	"1"	"0.0003691853"	"0.0007383707"	"2000"	"0.9992616293"
"Belarus"	"1999"	"16"	"Male"	"0"	"0.0063694268"	"0"	"2000"	"1"
"Belarus"	"1999"	"16"	"Male"	"1"	"0.000533049"	"0"	"2000"	"1"
"Belarus"	"1999"	"16"	"Female"	"0"	"0.1195928753"	"0.0763358779"	"2000"	"0.9236641221"
"Belarus"	"1999"	"16"	"Female"	"1"	"0.0029830508"	"0.0021703744"	"2000"	"0.9978296256"
"Belarus"	"1999"	"17"	"Male"	"0"	"0.0096308186"	"."	"2000"	"."
"Belarus"	"1999"	"17"	"Male"	"1"	"0.0013444876"	"0"	"2000"	"1"
"Belarus"	"1999"	"17"	"Female"	"0"	"0.1303116147"	"0.0840415486"	"2000"	"0.9159584514"
"Belarus"	"1999"	"17"	"Female"	"1"	"0.0108876455"	"0.0074096477"	"2000"	"0.9925903523"
"Belarus"	"1999"	"18"	"Male"	"0"	"0.0448051948"	"0"	"2000"	"1"
"Belarus"	"1999"	"18"	"Male"	"1"	"0.0075382296"	"."	"2000"	"."
"Belarus"	"1999"	"18"	"Female"	"0"	"0.2035845588"	"0.1411494253"	"2000"	"0.8588505747"
"Belarus"	"1999"	"18"	"Female"	"1"	"0.0367899352"	"0.0169653069"	"2000"	"0.9830346931"
"Belarus"	"1999"	"19"	"Male"	"0"	"0.0658984516"	"0"	"2000"	"1"
"Belarus"	"1999"	"19"	"Male"	"1"	"0.0214608434"	"."	"2000"	"."
"Belarus"	"1999"	"19"	"Female"	"0"	"0.2824297474"	"0.1981828507"	"2000"	"0.8018171493"
"Belarus"	"1999"	"19"	"Female"	"1"	"0.0912017167"	"0.0488197425"	"2000"	"0.9511802575"
"Belarus"	"1999"	"20"	"Male"	"0"	"0.1066024759"	"0"	"2000"	"1"
"Belarus"	"1999"	"20"	"Male"	"1"	"0.0452961672"	"."	"2000"	"."
"Belarus"	"1999"	"20"	"Female"	"0"	"0.4005032022"	"0.2892448513"	"2000"	"0.7107551487"
"Belarus"	"1999"	"20"	"Female"	"1"	"0.163028169"	"0.0806338028"	"2000"	"0.9193661972"
"Belarus"	"1999"	"21"	"Male"	"0"	"0.2079983923"	"0"	"2000"	"1"
"Belarus"	"1999"	"21"	"Male"	"1"	"0.1057919622"	"0"	"2000"	"1"
"Belarus"	"1999"	"21"	"Female"	"0"	"0.5051671733"	"0.4141843972"	"2000"	"0.5858156028"
"Belarus"	"1999"	"21"	"Female"	"1"	"0.2329650092"	"0.135359116"	"2000"	"0.864640884"
"Belarus"	"1999"	"22"	"Male"	"0"	"0.3293359585"	"0"	"2000"	"1"
"Belarus"	"1999"	"22"	"Male"	"1"	"0.1784037559"	"."	"2000"	"."
"Belarus"	"1999"	"22"	"Female"	"0"	"0.5579903795"	"0.4917127072"	"2000"	"0.5082872928"
"Belarus"	"1999"	"22"	"Female"	"1"	"0.348583878"	"0.2294843863"	"2000"	"0.7705156137"
"Belarus"	"1999"	"23"	"Male"	"0"	"0.4231213873"	"0"	"2000"	"1"
"Belarus"	"1999"	"23"	"Male"	"1"	"0.2582345191"	"."	"2000"	"."
"Belarus"	"1999"	"23"	"Female"	"0"	"0.6179491497"	"0.5743391143"	"2000"	"0.4256608857"
"Belarus"	"1999"	"23"	"Female"	"1"	"0.4182424917"	"0.3273942094"	"2000"	"0.6726057906"
"Belarus"	"1999"	"24"	"Male"	"0"	"0.508727761"	"0"	"2000"	"1"
"Belarus"	"1999"	"24"	"Male"	"1"	"0.4143835616"	"."	"2000"	"."
"Belarus"	"1999"	"24"	"Female"	"0"	"0.6714057508"	"0.6532438479"	"2000"	"0.3467561521"
"Belarus"	"1999"	"24"	"Female"	"1"	"0.4986263736"	"0.4134615385"	"2000"	"0.5865384615"
"Congo (Brazzaville)"	"2005"	"15"	"Female"	"0"	"0.1327788521"	"0.097997103"	"2000"	"0.902002897"
"Congo (Brazzaville)"	"2005"	"15"	"Female"	"1"	"0.0123953373"	"0.0185045274"	"2000"	"0.9814954726"
"Congo (Brazzaville)"	"2005"	"16"	"Female"	"0"	"0.2080536554"	"0.2390175934"	"2000"	"0.7609824066"
"Congo (Brazzaville)"	"2005"	"16"	"Female"	"1"	"0.0661953717"	"0.0464915015"	"2000"	"0.9535084985"
"Congo (Brazzaville)"	"2005"	"17"	"Female"	"0"	"0.2441882629"	"0.3386827446"	"2000"	"0.6613172554"
"Congo (Brazzaville)"	"2005"	"17"	"Female"	"1"	"0.0528268033"	"0.0710037453"	"2000"	"0.9289962547"
"Congo (Brazzaville)"	"2005"	"18"	"Female"	"0"	"0.3784316686"	"0.5420597826"	"2000"	"0.4579402174"
"Congo (Brazzaville)"	"2005"	"18"	"Female"	"1"	"0.0937149955"	"0.1139056318"	"2000"	"0.8860943682"
"Congo (Brazzaville)"	"2005"	"19"	"Female"	"0"	"0.427131742"	"0.5562728643"	"2000"	"0.4437271357"
"Congo (Brazzaville)"	"2005"	"19"	"Female"	"1"	"0.1922121659"	"0.2468790941"	"2000"	"0.7531209059"
"Congo (Brazzaville)"	"2005"	"20"	"Female"	"0"	"0.5498867485"	"0.7764840415"	"2000"	"0.2235159585"
"Congo (Brazzaville)"	"2005"	"20"	"Female"	"1"	"0.1983311548"	"0.2299810061"	"2000"	"0.7700189939"
"Congo (Brazzaville)"	"2005"	"21"	"Female"	"0"	"0.6368774779"	"0.7761145026"	"2000"	"0.2238854974"
"Congo (Brazzaville)"	"2005"	"21"	"Female"	"1"	"0.1624265947"	"0.3564571893"	"2000"	"0.6435428107"
"Congo (Brazzaville)"	"2005"	"22"	"Female"	"0"	"0.6822767404"	"0.8482742676"	"2000"	"0.1517257324"
"Congo (Brazzaville)"	"2005"	"22"	"Female"	"1"	"0.2507674971"	"0.3841238853"	"2000"	"0.6158761147"
"Congo (Brazzaville)"	"2005"	"23"	"Female"	"0"	"0.7161493736"	"0.8638189639"	"2000"	"0.1361810361"
"Congo (Brazzaville)"	"2005"	"23"	"Female"	"1"	"0.4454337854"	"0.3668248006"	"2000"	"0.6331751994"
"Congo (Brazzaville)"	"2005"	"24"	"Female"	"0"	"0.6450681022"	"0.8270169454"	"2000"	"0.1729830546"
"Congo (Brazzaville)"	"2005"	"24"	"Female"	"1"	"0.2368660743"	"0.6348049016"	"2000"	"0.3651950984"
"Switzerland"	"2000"	"12"	"Male"	"1"	"0"	"."	"2000"	"."
"Switzerland"	"2000"	"12"	"Female"	"1"	"0"	"0.0013898541"	"2000"	"0.9986101459"
"Switzerland"	"2000"	"13"	"Male"	"1"	"0"	"."	"2000"	"."
"Switzerland"	"2000"	"13"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Switzerland"	"2000"	"14"	"Male"	"1"	"0"	"."	"2000"	"."
"Switzerland"	"2000"	"14"	"Female"	"1"	"0"	"0.0055970149"	"2000"	"0.9944029851"
"Switzerland"	"2000"	"15"	"Male"	"0"	"0.0203252033"	"."	"2000"	"."
"Switzerland"	"2000"	"15"	"Male"	"1"	"0.0025523226"	"."	"2000"	"."
"Switzerland"	"2000"	"15"	"Female"	"0"	"0.0092592593"	"0.0352112676"	"2000"	"0.9647887324"
"Switzerland"	"2000"	"15"	"Female"	"1"	"0.0017026107"	"0.0041551247"	"2000"	"0.9958448753"
"Switzerland"	"2000"	"16"	"Male"	"0"	"0.0084745763"	"."	"2000"	"."
"Switzerland"	"2000"	"16"	"Male"	"1"	"0.0010198878"	"."	"2000"	"."
"Switzerland"	"2000"	"16"	"Female"	"0"	"0.0214592275"	"0.0144927536"	"2000"	"0.9855072464"
"Switzerland"	"2000"	"16"	"Female"	"1"	"0.0005428882"	"0.003192848"	"2000"	"0.996807152"
"Switzerland"	"2000"	"17"	"Male"	"0"	"0.0076628352"	"."	"2000"	"."
"Switzerland"	"2000"	"17"	"Male"	"1"	"0.0010422095"	"."	"2000"	"."
"Switzerland"	"2000"	"17"	"Female"	"0"	"0.0227272727"	"0.0414201183"	"2000"	"0.9585798817"
"Switzerland"	"2000"	"17"	"Female"	"1"	"0.0011248594"	"0.0032446463"	"2000"	"0.9967553537"
"Switzerland"	"2000"	"18"	"Male"	"0"	"0.023255814"	"."	"2000"	"."
"Switzerland"	"2000"	"18"	"Male"	"1"	"0.0026780932"	"."	"2000"	"."
"Switzerland"	"2000"	"18"	"Female"	"0"	"0.0790697674"	"0.0303030303"	"2000"	"0.9696969697"
"Switzerland"	"2000"	"18"	"Female"	"1"	"0.0046783626"	"0.0052493438"	"2000"	"0.9947506562"
"Switzerland"	"2000"	"19"	"Male"	"0"	"0.0418994413"	"."	"2000"	"."
"Switzerland"	"2000"	"19"	"Male"	"1"	"0.0048882682"	"."	"2000"	"."
"Switzerland"	"2000"	"19"	"Female"	"0"	"0.134589502"	"0.0379146919"	"2000"	"0.9620853081"
"Switzerland"	"2000"	"19"	"Female"	"1"	"0.0182539683"	"0.0061728395"	"2000"	"0.9938271605"
"Switzerland"	"2000"	"20"	"Male"	"0"	"0.0410172272"	"."	"2000"	"."
"Switzerland"	"2000"	"20"	"Male"	"1"	"0.0128331688"	"."	"2000"	"."
"Switzerland"	"2000"	"20"	"Female"	"0"	"0.1970486111"	"0.0744786495"	"2000"	"0.9255213505"
"Switzerland"	"2000"	"20"	"Female"	"1"	"0.0302724521"	"0.0033039648"	"2000"	"0.9966960352"
"Switzerland"	"2000"	"21"	"Male"	"0"	"0.0879199428"	"."	"2000"	"."
"Switzerland"	"2000"	"21"	"Male"	"1"	"0.0239596469"	"."	"2000"	"."
"Switzerland"	"2000"	"21"	"Female"	"0"	"0.2604856512"	"0.0935622318"	"2000"	"0.9064377682"
"Switzerland"	"2000"	"21"	"Female"	"1"	"0.0472049689"	"0.0068027211"	"2000"	"0.9931972789"
"Switzerland"	"2000"	"22"	"Male"	"0"	"0.1455197133"	"."	"2000"	"."
"Switzerland"	"2000"	"22"	"Male"	"1"	"0.0352112676"	"."	"2000"	"."
"Switzerland"	"2000"	"22"	"Female"	"0"	"0.3444213444"	"0.1368584759"	"2000"	"0.8631415241"
"Switzerland"	"2000"	"22"	"Female"	"1"	"0.1054216867"	"0.0180327869"	"2000"	"0.9819672131"
"Switzerland"	"2000"	"23"	"Male"	"0"	"0.2027559055"	"."	"2000"	"."
"Switzerland"	"2000"	"23"	"Male"	"1"	"0.0822695035"	"."	"2000"	"."
"Switzerland"	"2000"	"23"	"Female"	"0"	"0.402717727"	"0.1608005521"	"2000"	"0.8391994479"
"Switzerland"	"2000"	"23"	"Female"	"1"	"0.1144781145"	"0.0182149362"	"2000"	"0.9817850638"
"Switzerland"	"2000"	"24"	"Male"	"0"	"0.2586999343"	"."	"2000"	"."
"Switzerland"	"2000"	"24"	"Male"	"1"	"0.0807754443"	"."	"2000"	"."
"Switzerland"	"2000"	"24"	"Female"	"0"	"0.4804334738"	"0.203052422"	"2000"	"0.796947578"
"Switzerland"	"2000"	"24"	"Female"	"1"	"0.1804979253"	"0.0237068966"	"2000"	"0.9762931034"
"Cote Ivoire"	"1998"	"15"	"Female"	"0"	"0.0943340846"	"0.0497032822"	"2000"	"0.9502967178"
"Cote Ivoire"	"1998"	"15"	"Female"	"1"	"0"	"0.0170869347"	"2000"	"0.9829130653"
"Cote Ivoire"	"1998"	"16"	"Female"	"0"	"0.1889792739"	"0.2670518797"	"2000"	"0.7329481203"
"Cote Ivoire"	"1998"	"16"	"Female"	"1"	"0.0210932647"	"0"	"2000"	"1"
"Cote Ivoire"	"1998"	"17"	"Female"	"0"	"0.2900872398"	"0.2953452094"	"2000"	"0.7046547906"
"Cote Ivoire"	"1998"	"17"	"Female"	"1"	"0.0317404533"	"0.0317404533"	"2000"	"0.9682595467"
"Cote Ivoire"	"1998"	"18"	"Female"	"0"	"0.3612537965"	"0.3334538905"	"2000"	"0.6665461095"
"Cote Ivoire"	"1998"	"18"	"Female"	"1"	"0.0557525673"	"0"	"2000"	"1"
"Cote Ivoire"	"1998"	"19"	"Female"	"0"	"0.5527650293"	"0.5445959154"	"2000"	"0.4554040846"
"Cote Ivoire"	"1998"	"19"	"Female"	"1"	"0.0465216521"	"0.0362392786"	"2000"	"0.9637607214"
"Cote Ivoire"	"1998"	"20"	"Female"	"0"	"0.5908366488"	"0.661334916"	"2000"	"0.338665084"
"Cote Ivoire"	"1998"	"20"	"Female"	"1"	"0"	"0.0987822667"	"2000"	"0.9012177333"
"Cote Ivoire"	"1998"	"21"	"Female"	"0"	"0.5398232472"	"0.7022494347"	"2000"	"0.2977505653"
"Cote Ivoire"	"1998"	"21"	"Female"	"1"	"0.0786181366"	"0.1565039714"	"2000"	"0.8434960286"
"Cote Ivoire"	"1998"	"22"	"Female"	"0"	"0.6536060657"	"0.8105996723"	"2000"	"0.1894003277"
"Cote Ivoire"	"1998"	"22"	"Female"	"1"	"0.0595224653"	"0.1523876873"	"2000"	"0.8476123127"
"Cote Ivoire"	"1998"	"23"	"Female"	"0"	"0.769661585"	"0.8154271109"	"2000"	"0.1845728891"
"Cote Ivoire"	"1998"	"23"	"Female"	"1"	"0"	"0.4165638358"	"2000"	"0.5834361642"
"Cote Ivoire"	"1998"	"24"	"Female"	"0"	"0.706812977"	"0.8215813787"	"2000"	"0.1784186213"
"Cote Ivoire"	"1998"	"24"	"Female"	"1"	"0.1262030976"	"0.1262030976"	"2000"	"0.8737969024"
"Cameroon"	"2004"	"15"	"Female"	"0"	"0.2475812224"	"0.0942639438"	"2000"	"0.9057360562"
"Cameroon"	"2004"	"15"	"Female"	"1"	"0.0141949694"	"0.0041144666"	"2000"	"0.9958855334"
"Cameroon"	"2004"	"16"	"Female"	"0"	"0.3983680722"	"0.210079453"	"2000"	"0.789920547"
"Cameroon"	"2004"	"16"	"Female"	"1"	"0.035397889"	"0.0237394922"	"2000"	"0.9762605078"
"Cameroon"	"2004"	"17"	"Female"	"0"	"0.4369277118"	"0.371424653"	"2000"	"0.628575347"
"Cameroon"	"2004"	"17"	"Female"	"1"	"0.0838490093"	"0.0405685993"	"2000"	"0.9594314007"
"Cameroon"	"2004"	"18"	"Female"	"0"	"0.6705789659"	"0.5069416337"	"2000"	"0.4930583663"
"Cameroon"	"2004"	"18"	"Female"	"1"	"0.1810519933"	"0.0681725533"	"2000"	"0.9318274467"
"Cameroon"	"2004"	"19"	"Female"	"0"	"0.6785189367"	"0.6292423807"	"2000"	"0.3707576193"
"Cameroon"	"2004"	"19"	"Female"	"1"	"0.2267311239"	"0.1403707519"	"2000"	"0.8596292481"
"Cameroon"	"2004"	"20"	"Female"	"0"	"0.7796985315"	"0.759411408"	"2000"	"0.240588592"
"Cameroon"	"2004"	"20"	"Female"	"1"	"0.1910537548"	"0.0677893528"	"2000"	"0.9322106472"
"Cameroon"	"2004"	"21"	"Female"	"0"	"0.710763826"	"0.7435243558"	"2000"	"0.2564756442"
"Cameroon"	"2004"	"21"	"Female"	"1"	"0.2538882752"	"0.0952933282"	"2000"	"0.9047066718"
"Cameroon"	"2004"	"22"	"Female"	"0"	"0.7841084986"	"0.8165345295"	"2000"	"0.1834654705"
"Cameroon"	"2004"	"22"	"Female"	"1"	"0.2683388163"	"0.1295952741"	"2000"	"0.8704047259"
"Cameroon"	"2004"	"23"	"Female"	"0"	"0.7962442392"	"0.8551101491"	"2000"	"0.1448898509"
"Cameroon"	"2004"	"23"	"Female"	"1"	"0.3382963613"	"0.1956632983"	"2000"	"0.8043367017"
"Cameroon"	"2004"	"24"	"Female"	"0"	"0.7946317988"	"0.834439445"	"2000"	"0.165560555"
"Cameroon"	"2004"	"24"	"Female"	"1"	"0.3712364793"	"0.1246191872"	"2000"	"0.8753808128"
"Colombia"	"2005"	"12"	"Male"	"0"	"0"	"."	"2000"	"."
"Colombia"	"2005"	"12"	"Male"	"1"	"0"	"."	"2000"	"."
"Colombia"	"2005"	"12"	"Female"	"0"	"0.020833605"	"0.0040880929"	"2000"	"0.9959119071"
"Colombia"	"2005"	"12"	"Female"	"1"	"0.0012872435"	"0.0001477836"	"2000"	"0.9998522164"
"Colombia"	"2005"	"13"	"Male"	"0"	"0"	"."	"2000"	"."
"Colombia"	"2005"	"13"	"Male"	"1"	"0"	"."	"2000"	"."
"Colombia"	"2005"	"13"	"Female"	"0"	"0.0833175234"	"0.0104627172"	"2000"	"0.9895372828"
"Colombia"	"2005"	"13"	"Female"	"1"	"0.0050975505"	"0.0004319611"	"2000"	"0.9995680389"
"Colombia"	"2005"	"14"	"Male"	"0"	"0.0434482653"	"."	"2000"	"."
"Colombia"	"2005"	"14"	"Male"	"1"	"0.0024599479"	"."	"2000"	"."
"Colombia"	"2005"	"14"	"Female"	"0"	"0.1516042775"	"0.0490406649"	"2000"	"0.9509593351"
"Colombia"	"2005"	"14"	"Female"	"1"	"0.008288601"	"0.0012717136"	"2000"	"0.9987282864"
"Colombia"	"2005"	"15"	"Male"	"0"	"0.0500859976"	"."	"2000"	"."
"Colombia"	"2005"	"15"	"Male"	"1"	"0.0076038642"	"."	"2000"	"."
"Colombia"	"2005"	"15"	"Female"	"0"	"0.2456123757"	"0.1337428608"	"2000"	"0.8662571392"
"Colombia"	"2005"	"15"	"Female"	"1"	"0.012906089"	"0.0070311961"	"2000"	"0.9929688039"
"Colombia"	"2005"	"16"	"Male"	"0"	"0.0571765524"	"."	"2000"	"."
"Colombia"	"2005"	"16"	"Male"	"1"	"0.0066161971"	"."	"2000"	"."
"Colombia"	"2005"	"16"	"Female"	"0"	"0.2984180867"	"0.2345971862"	"2000"	"0.7654028138"
"Colombia"	"2005"	"16"	"Female"	"1"	"0.0214034715"	"0.0179890509"	"2000"	"0.9820109491"
"Colombia"	"2005"	"17"	"Male"	"0"	"0.066854662"	"."	"2000"	"."
"Colombia"	"2005"	"17"	"Male"	"1"	"0.0098564915"	"."	"2000"	"."
"Colombia"	"2005"	"17"	"Female"	"0"	"0.312594059"	"0.2957752713"	"2000"	"0.7042247287"
"Colombia"	"2005"	"17"	"Female"	"1"	"0.0415439895"	"0.0433394656"	"2000"	"0.9566605344"
"Colombia"	"2005"	"18"	"Male"	"0"	"0.1043671196"	"."	"2000"	"."
"Colombia"	"2005"	"18"	"Male"	"1"	"0.017039061"	"."	"2000"	"."
"Colombia"	"2005"	"18"	"Female"	"0"	"0.3530824678"	"0.3646884235"	"2000"	"0.6353115765"
"Colombia"	"2005"	"18"	"Female"	"1"	"0.0580054762"	"0.063521854"	"2000"	"0.936478146"
"Colombia"	"2005"	"19"	"Male"	"0"	"0.1513051148"	"."	"2000"	"."
"Colombia"	"2005"	"19"	"Male"	"1"	"0.0262587292"	"."	"2000"	"."
"Colombia"	"2005"	"19"	"Female"	"0"	"0.3860462125"	"0.4295019392"	"2000"	"0.5704980608"
"Colombia"	"2005"	"19"	"Female"	"1"	"0.0834984027"	"0.0904734526"	"2000"	"0.9095265474"
"Colombia"	"2005"	"20"	"Male"	"0"	"0.2000670237"	"."	"2000"	"."
"Colombia"	"2005"	"20"	"Male"	"1"	"0.0421664525"	"."	"2000"	"."
"Colombia"	"2005"	"20"	"Female"	"0"	"0.4326991753"	"0.500701888"	"2000"	"0.499298112"
