"country"	"YEAR"	"AGE"	"SEX"	"prop_union"	"prop_childless"	"prop_school"	"round"	"with_child"
"Haiti"	"2000"	"20"	"Female"	"0.3410204846"	"0.638308127"	"0.1621699975"	"2000"	"0.361691873"
"Haiti"	"2000"	"21"	"Female"	"0.4351901555"	"0.6363318898"	"0.1943636265"	"2000"	"0.3636681102"
"Haiti"	"2000"	"22"	"Female"	"0.5307081198"	"0.4531778625"	"0.0836868566"	"2000"	"0.5468221375"
"Haiti"	"2000"	"23"	"Female"	"0.5320424612"	"0.4442368392"	"0.0571070023"	"2000"	"0.5557631608"
"Haiti"	"2000"	"24"	"Female"	"0.6827464868"	"0.341922463"	"0.046984585"	"2000"	"0.658077537"
"Hungary"	"2001"	"12"	"Male"	"."	"."	"0.984375"	"2000"	"."
"Hungary"	"2001"	"12"	"Female"	"."	"."	"0.9849043945"	"2000"	"."
"Hungary"	"2001"	"13"	"Male"	"."	"."	"0.977279899"	"2000"	"."
"Hungary"	"2001"	"13"	"Female"	"0.001010101"	"."	"0.9855218855"	"2000"	"."
"Hungary"	"2001"	"14"	"Male"	"0.0003061849"	"."	"0.9660134721"	"2000"	"."
"Hungary"	"2001"	"14"	"Female"	"0.0015673981"	"."	"0.9699059561"	"2000"	"."
"Hungary"	"2001"	"15"	"Male"	"0.0002834467"	"."	"0.9416099773"	"2000"	"."
"Hungary"	"2001"	"15"	"Female"	"0.0079027356"	"0.9954407295"	"0.9446808511"	"2000"	"0.0045592705"
"Hungary"	"2001"	"16"	"Male"	"0.0024472316"	"."	"0.9097583359"	"2000"	"."
"Hungary"	"2001"	"16"	"Female"	"0.0154720556"	"0.988001263"	"0.91443006"	"2000"	"0.011998737"
"Hungary"	"2001"	"17"	"Male"	"0.0049382716"	"."	"0.8055555556"	"2000"	"."
"Hungary"	"2001"	"17"	"Female"	"0.0329178651"	"0.9728347715"	"0.8434004474"	"2000"	"0.0271652285"
"Hungary"	"2001"	"18"	"Male"	"0.0175644028"	"."	"0.644028103"	"2000"	"."
"Hungary"	"2001"	"18"	"Female"	"0.0656136087"	"0.9547387606"	"0.6998784933"	"2000"	"0.0452612394"
"Hungary"	"2001"	"19"	"Male"	"0.0312584942"	"."	"0.4721391683"	"2000"	"."
"Hungary"	"2001"	"19"	"Female"	"0.1104701471"	"0.9276031151"	"0.5281222959"	"2000"	"0.0723968849"
"Hungary"	"2001"	"20"	"Male"	"0.0582093448"	"."	"0.3236752806"	"2000"	"."
"Hungary"	"2001"	"20"	"Female"	"0.1767881242"	"0.8820512821"	"0.3738191633"	"2000"	"0.1179487179"
"Hungary"	"2001"	"21"	"Male"	"0.0871054563"	"."	"0.2282848055"	"2000"	"."
"Hungary"	"2001"	"21"	"Female"	"0.2345454545"	"0.8436363636"	"0.2864935065"	"2000"	"0.1563636364"
"Hungary"	"2001"	"22"	"Male"	"0.1312065243"	"."	"0.1849364356"	"2000"	"."
"Hungary"	"2001"	"22"	"Female"	"0.304737516"	"0.8017925736"	"0.1969270166"	"2000"	"0.1982074264"
"Hungary"	"2001"	"23"	"Male"	"0.2010166359"	"."	"0.1122920518"	"2000"	"."
"Hungary"	"2001"	"23"	"Female"	"0.3824023016"	"0.7357947734"	"0.1256293455"	"2000"	"0.2642052266"
"Hungary"	"2001"	"24"	"Male"	"0.2583370387"	"."	"0.0591373944"	"2000"	"."
"Hungary"	"2001"	"24"	"Female"	"0.4637714817"	"0.6679052485"	"0.0661867162"	"2000"	"0.3320947515"
"India"	"2004"	"12"	"Male"	"0.002525245"	"."	"0.8736707064"	"2000"	"."
"India"	"2004"	"12"	"Female"	"0.0082130076"	"."	"0.7972461335"	"2000"	"."
"India"	"2004"	"13"	"Male"	"0.0047495364"	"."	"0.8666025118"	"2000"	"."
"India"	"2004"	"13"	"Female"	"0.0079776573"	"."	"0.7767153242"	"2000"	"."
"India"	"2004"	"14"	"Male"	"0.0068019211"	"."	"0.8163699127"	"2000"	"."
"India"	"2004"	"14"	"Female"	"0.0120307846"	"0.9996131683"	"0.6927062974"	"2000"	"0.0003868317"
"India"	"2004"	"15"	"Male"	"0.0096348608"	"0.9991782397"	"0.6756437531"	"2000"	"0.0008217603"
"India"	"2004"	"15"	"Female"	"0.0251044258"	"0.9987473629"	"0.5753955515"	"2000"	"0.0012526371"
"India"	"2004"	"16"	"Male"	"0.0110585434"	"."	"0.5961184296"	"2000"	"."
"India"	"2004"	"16"	"Female"	"0.063885892"	"0.9918315935"	"0.4900941516"	"2000"	"0.0081684065"
"India"	"2004"	"17"	"Male"	"0.0234012711"	"0.9990141423"	"0.5424300426"	"2000"	"0.0009858577"
"India"	"2004"	"17"	"Female"	"0.1238158475"	"0.9777585797"	"0.4215259443"	"2000"	"0.0222414203"
"India"	"2004"	"18"	"Male"	"0.0475478772"	"0.9935737926"	"0.3682202999"	"2000"	"0.0064262074"
"India"	"2004"	"18"	"Female"	"0.3503146749"	"0.8999204897"	"0.259370806"	"2000"	"0.1000795103"
"India"	"2004"	"19"	"Male"	"0.0706602394"	"0.9883323074"	"0.3786049597"	"2000"	"0.0116676926"
"India"	"2004"	"19"	"Female"	"0.4672295205"	"0.7768996298"	"0.2490703118"	"2000"	"0.2231003702"
"India"	"2004"	"20"	"Male"	"0.1837710112"	"0.9463741995"	"0.2296644908"	"2000"	"0.0536258005"
"India"	"2004"	"20"	"Female"	"0.6566023113"	"0.6153772112"	"0.1134850953"	"2000"	"0.3846227888"
"India"	"2004"	"21"	"Male"	"0.2100844385"	"0.922552753"	"0.2231692001"	"2000"	"0.077447247"
"India"	"2004"	"21"	"Female"	"0.6225993071"	"0.5627517007"	"0.1479287394"	"2000"	"0.4372482993"
"India"	"2004"	"22"	"Male"	"0.3707833312"	"0.8231919573"	"0.1203036136"	"2000"	"0.1768080427"
"India"	"2004"	"22"	"Female"	"0.7649204507"	"0.41005413"	"0.0546947514"	"2000"	"0.58994587"
"India"	"2004"	"23"	"Male"	"0.4049883843"	"0.7704898064"	"0.1113655405"	"2000"	"0.2295101936"
"India"	"2004"	"23"	"Female"	"0.7954757931"	"0.3319984532"	"0.0514990815"	"2000"	"0.6680015468"
"India"	"2004"	"24"	"Male"	"0.4948902403"	"0.6950781584"	"0.0662745019"	"2000"	"0.3049218416"
"India"	"2004"	"24"	"Female"	"0.8613040266"	"0.2598726005"	"0.0335691834"	"2000"	"0.7401273995"
"Italy"	"2001"	"12"	"Male"	"."	"."	"0.9558690565"	"2000"	"."
"Italy"	"2001"	"12"	"Female"	"."	"."	"0.9568016"	"2000"	"."
"Italy"	"2001"	"17"	"Male"	"0.0013073703"	"0.9994720235"	"0.7359866246"	"2000"	"0.0005279765"
"Italy"	"2001"	"17"	"Female"	"0.0119761273"	"0.9896419098"	"0.785464191"	"2000"	"0.0103580902"
"Italy"	"2001"	"22"	"Male"	"0.0402300117"	"0.9816034722"	"0.3243737469"	"2000"	"0.0183965278"
"Italy"	"2001"	"22"	"Female"	"0.1422049605"	"0.9178023076"	"0.4009834651"	"2000"	"0.0821976924"
"Jamaica"	"2001"	"12"	"Male"	"."	"0.8739829331"	"0.9767327863"	"2000"	"0.1260170669"
"Jamaica"	"2001"	"12"	"Female"	"."	"0.9088938007"	"0.9780280254"	"2000"	"0.0911061993"
"Jamaica"	"2001"	"13"	"Male"	"."	"."	"0.9600924986"	"2000"	"."
"Jamaica"	"2001"	"13"	"Female"	"."	"."	"0.9761355773"	"2000"	"."
"Jamaica"	"2001"	"14"	"Male"	"0.0004313732"	"."	"0.9686157421"	"2000"	"."
"Jamaica"	"2001"	"14"	"Female"	"."	"0.988701964"	"0.9748826509"	"2000"	"0.011298036"
"Jamaica"	"2001"	"15"	"Male"	"0.0005873466"	"0.9929644419"	"0.9151741177"	"2000"	"0.0070355581"
"Jamaica"	"2001"	"15"	"Female"	"0.0014817102"	"0.9670695295"	"0.9498363297"	"2000"	"0.0329304705"
"Jamaica"	"2001"	"16"	"Male"	"0.0030512605"	"."	"0.8238718471"	"2000"	"."
"Jamaica"	"2001"	"16"	"Female"	"0.0174076833"	"0.9412379497"	"0.8743138796"	"2000"	"0.0587620503"
"Jamaica"	"2001"	"17"	"Male"	"0.0042324495"	"0.9866210619"	"0.5667223226"	"2000"	"0.0133789381"
"Jamaica"	"2001"	"17"	"Female"	"0.0445153594"	"0.8589487916"	"0.6261688462"	"2000"	"0.1410512084"
"Jamaica"	"2001"	"18"	"Male"	"0.0131066043"	"0.9647717552"	"0.3749666186"	"2000"	"0.0352282448"
"Jamaica"	"2001"	"18"	"Female"	"0.0860975277"	"0.7650500222"	"0.4985711461"	"2000"	"0.2349499778"
"Jamaica"	"2001"	"19"	"Male"	"0.01882665"	"0.9625191764"	"0.3082358573"	"2000"	"0.0374808236"
"Jamaica"	"2001"	"19"	"Female"	"0.112284412"	"0.6388950165"	"0.4598250126"	"2000"	"0.3611049835"
"Jamaica"	"2001"	"20"	"Male"	"0.0506280421"	"0.9807082414"	"0.2679476274"	"2000"	"0.0192917586"
"Jamaica"	"2001"	"20"	"Female"	"0.1417809837"	"0.5727549366"	"0.3952433956"	"2000"	"0.4272450634"
"Jamaica"	"2001"	"21"	"Male"	"0.0757748031"	"0.9556066029"	"0.2053581789"	"2000"	"0.0443933971"
"Jamaica"	"2001"	"21"	"Female"	"0.1891467427"	"0.4907371881"	"0.3440157249"	"2000"	"0.5092628119"
"Jamaica"	"2001"	"22"	"Male"	"0.1154237351"	"0.8819611839"	"0.1722825329"	"2000"	"0.1180388161"
"Jamaica"	"2001"	"22"	"Female"	"0.2421466293"	"0.4090493117"	"0.2865673679"	"2000"	"0.5909506883"
"Jamaica"	"2001"	"23"	"Male"	"0.1788524609"	"0.9754409798"	"0.126616936"	"2000"	"0.0245590202"
"Jamaica"	"2001"	"23"	"Female"	"0.2901257248"	"0.3724905258"	"0.2043414801"	"2000"	"0.6275094742"
"Jamaica"	"2001"	"24"	"Male"	"0.2116922055"	"0.7849478171"	"0.1024490387"	"2000"	"0.2150521829"
"Jamaica"	"2001"	"24"	"Female"	"0.3471032434"	"0.3371101152"	"0.1639532324"	"2000"	"0.6628898848"
"Jordan"	"2004"	"12"	"Male"	"."	"."	"0.9785942492"	"2000"	"."
"Jordan"	"2004"	"12"	"Female"	"."	"."	"0.9781357883"	"2000"	"."
"Jordan"	"2004"	"13"	"Male"	"."	"."	"0.967604712"	"2000"	"."
"Jordan"	"2004"	"13"	"Female"	"."	"."	"0.9669494521"	"2000"	"."
"Jordan"	"2004"	"14"	"Male"	"."	"."	"0.9463515612"	"2000"	"."
"Jordan"	"2004"	"14"	"Female"	"."	"."	"0.948044895"	"2000"	"."
"Jordan"	"2004"	"15"	"Male"	"0.0050190377"	"."	"0.8907926618"	"2000"	"."
"Jordan"	"2004"	"15"	"Female"	"0.0144248107"	"0.9974756581"	"0.908041832"	"2000"	"0.0025243419"
"Jordan"	"2004"	"16"	"Male"	"0.0056400615"	"0.999829089"	"0.8297726884"	"2000"	"0.000170911"
"Jordan"	"2004"	"16"	"Female"	"0.0390018484"	"0.9929759704"	"0.8567467652"	"2000"	"0.0070240296"
"Jordan"	"2004"	"17"	"Male"	"0.005857295"	"0.9996450124"	"0.7318068868"	"2000"	"0.0003549876"
"Jordan"	"2004"	"17"	"Female"	"0.0716238382"	"0.9777656278"	"0.7592491343"	"2000"	"0.0222343722"
"Jordan"	"2004"	"18"	"Male"	"0.0111909136"	"0.9993318858"	"0.4773676299"	"2000"	"0.0006681142"
"Jordan"	"2004"	"18"	"Female"	"0.1184017595"	"0.9494134897"	"0.5449046921"	"2000"	"0.0505865103"
"Jordan"	"2004"	"19"	"Male"	"0.0205118896"	"0.9972771828"	"0.3971682701"	"2000"	"0.0027228172"
"Jordan"	"2004"	"19"	"Female"	"0.1918702219"	"0.9095655417"	"0.4834980421"	"2000"	"0.0904344583"
"Jordan"	"2004"	"20"	"Male"	"0.0322185257"	"0.9929959727"	"0.3344423043"	"2000"	"0.0070040273"
"Jordan"	"2004"	"20"	"Female"	"0.2555496359"	"0.8577517315"	"0.3851891316"	"2000"	"0.1422482685"
"Jordan"	"2004"	"21"	"Male"	"0.0487452609"	"0.9864596498"	"0.2924715653"	"2000"	"0.0135403502"
"Jordan"	"2004"	"21"	"Female"	"0.3167019842"	"0.796185706"	"0.3076478521"	"2000"	"0.203814294"
"Jordan"	"2004"	"22"	"Male"	"0.077639206"	"0.9741788161"	"0.1970841384"	"2000"	"0.0258211839"
"Jordan"	"2004"	"22"	"Female"	"0.396258828"	"0.7364000764"	"0.1355220462"	"2000"	"0.2635999236"
"Jordan"	"2004"	"23"	"Male"	"0.1244897959"	"0.9467532468"	"0.1187384045"	"2000"	"0.0532467532"
"Jordan"	"2004"	"23"	"Female"	"0.4581987076"	"0.6738691438"	"0.0761308562"	"2000"	"0.3261308562"
"Jordan"	"2004"	"24"	"Male"	"0.1809661139"	"0.914924297"	"0.0749819755"	"2000"	"0.085075703"
"Jordan"	"2004"	"24"	"Female"	"0.5291717666"	"0.6003671971"	"0.0456956344"	"2000"	"0.3996328029"
"Kenya"	"1999"	"12"	"Male"	"0.0000452653"	"."	"0.8455096868"	"2000"	"."
"Kenya"	"1999"	"12"	"Female"	"0.011565795"	"0.9537368201"	"0.8398439314"	"2000"	"0.0462631799"
"Kenya"	"1999"	"13"	"Male"	"."	"."	"0.8497446743"	"2000"	"."
"Kenya"	"1999"	"13"	"Female"	"0.010865001"	"0.9515536427"	"0.8427986563"	"2000"	"0.0484463573"
"Kenya"	"1999"	"14"	"Male"	"."	"."	"0.8120823453"	"2000"	"."
"Kenya"	"1999"	"14"	"Female"	"0.0148698885"	"0.9429617711"	"0.8001997448"	"2000"	"0.0570382289"
"Kenya"	"1999"	"15"	"Male"	"0.0158406524"	"."	"0.7519343371"	"2000"	"."
"Kenya"	"1999"	"15"	"Female"	"0.0426835711"	"0.9291600634"	"0.7203909139"	"2000"	"0.0708399366"
"Kenya"	"1999"	"16"	"Male"	"0.0158720828"	"."	"0.6964905061"	"2000"	"."
"Kenya"	"1999"	"16"	"Female"	"0.0867946147"	"0.8904038957"	"0.6359782297"	"2000"	"0.1095961043"
"Kenya"	"1999"	"17"	"Male"	"0.0209730521"	"."	"0.6124862822"	"2000"	"."
"Kenya"	"1999"	"17"	"Female"	"0.1553706875"	"0.8216907267"	"0.5268534377"	"2000"	"0.1783092733"
"Kenya"	"1999"	"18"	"Male"	"0.0348403636"	"."	"0.4585760895"	"2000"	"."
"Kenya"	"1999"	"18"	"Female"	"0.2838095238"	"0.6918207283"	"0.3509243697"	"2000"	"0.3081792717"
"Kenya"	"1999"	"19"	"Male"	"0.0494161959"	"."	"0.3924670433"	"2000"	"."
"Kenya"	"1999"	"19"	"Female"	"0.3660887656"	"0.6020804438"	"0.2646324549"	"2000"	"0.3979195562"
"Kenya"	"1999"	"20"	"Male"	"0.1053807597"	"."	"0.2379974636"	"2000"	"."
"Kenya"	"1999"	"20"	"Female"	"0.5119029568"	"0.4343694718"	"0.1362648471"	"2000"	"0.5656305282"
"Kenya"	"1999"	"21"	"Male"	"0.1503189793"	"."	"0.1826953748"	"2000"	"."
"Kenya"	"1999"	"21"	"Female"	"0.5473203278"	"0.379650446"	"0.1105228806"	"2000"	"0.620349554"
"Kenya"	"1999"	"22"	"Male"	"0.2219546302"	"."	"0.1306712244"	"2000"	"."
"Kenya"	"1999"	"22"	"Female"	"0.6107788501"	"0.3048117439"	"0.0719043088"	"2000"	"0.6951882561"
"Kenya"	"1999"	"23"	"Male"	"0.2997680213"	"."	"0.0869490506"	"2000"	"."
"Kenya"	"1999"	"23"	"Female"	"0.6363363814"	"0.2627791935"	"0.0529156049"	"2000"	"0.7372208065"
"Kenya"	"1999"	"24"	"Male"	"0.3777912938"	"."	"0.0666434964"	"2000"	"."
"Kenya"	"1999"	"24"	"Female"	"0.6848198644"	"0.204813771"	"0.0369411227"	"2000"	"0.795186229"
"Kyrgyz Republic"	"1999"	"12"	"Male"	"."	"."	"0.9848459337"	"2000"	"."
"Kyrgyz Republic"	"1999"	"12"	"Female"	"."	"."	"0.9877701458"	"2000"	"."
"Kyrgyz Republic"	"1999"	"13"	"Male"	"."	"."	"0.9822838099"	"2000"	"."
"Kyrgyz Republic"	"1999"	"13"	"Female"	"."	"."	"0.9842951059"	"2000"	"."
"Kyrgyz Republic"	"1999"	"14"	"Male"	"."	"."	"0.9726667865"	"2000"	"."
"Kyrgyz Republic"	"1999"	"14"	"Female"	"0.0001810938"	"."	"0.9762767113"	"2000"	"."
"Kyrgyz Republic"	"1999"	"15"	"Male"	"0.0007686395"	"."	"0.9252498078"	"2000"	"."
"Kyrgyz Republic"	"1999"	"15"	"Female"	"0.0026814786"	"0.996935453"	"0.9377513886"	"2000"	"0.003064547"
"Kyrgyz Republic"	"1999"	"16"	"Male"	"0.0013679891"	"."	"0.8014461599"	"2000"	"."
"Kyrgyz Republic"	"1999"	"16"	"Female"	"0.0122274302"	"0.9967393519"	"0.8451192174"	"2000"	"0.0032606481"
"Kyrgyz Republic"	"1999"	"17"	"Male"	"0.0036319613"	"."	"0.4850686037"	"2000"	"."
"Kyrgyz Republic"	"1999"	"17"	"Female"	"0.067508801"	"0.9842617519"	"0.5609857113"	"2000"	"0.0157382481"
"Kyrgyz Republic"	"1999"	"18"	"Male"	"0.015281963"	"."	"0.3321136461"	"2000"	"."
"Kyrgyz Republic"	"1999"	"18"	"Female"	"0.1789164217"	"0.9319613608"	"0.4113817724"	"2000"	"0.0680386392"
"Kyrgyz Republic"	"1999"	"19"	"Male"	"0.0381625442"	"."	"0.3043580683"	"2000"	"."
"Kyrgyz Republic"	"1999"	"19"	"Female"	"0.2981433506"	"0.8167098446"	"0.3665803109"	"2000"	"0.1832901554"
"Kyrgyz Republic"	"1999"	"20"	"Male"	"0.0826914363"	"."	"0.2512460353"	"2000"	"."
"Kyrgyz Republic"	"1999"	"20"	"Female"	"0.4300022257"	"0.6930781215"	"0.2791008235"	"2000"	"0.3069218785"
"Kyrgyz Republic"	"1999"	"21"	"Male"	"0.1589008363"	"."	"0.1949820789"	"2000"	"."
"Kyrgyz Republic"	"1999"	"21"	"Female"	"0.5367885238"	"0.5490513651"	"0.2049976863"	"2000"	"0.4509486349"
"Kyrgyz Republic"	"1999"	"22"	"Male"	"0.2570951586"	"."	"0.1664679227"	"2000"	"."
"Kyrgyz Republic"	"1999"	"22"	"Female"	"0.6131509479"	"0.4338852892"	"0.1298296136"	"2000"	"0.5661147108"
"Kyrgyz Republic"	"1999"	"23"	"Male"	"0.3732291158"	"."	"0.1238397655"	"2000"	"."
"Kyrgyz Republic"	"1999"	"23"	"Female"	"0.6650887574"	"0.355739645"	"0.0930177515"	"2000"	"0.644260355"
"Kyrgyz Republic"	"1999"	"24"	"Male"	"0.4820301117"	"."	"0.094706168"	"2000"	"."
"Kyrgyz Republic"	"1999"	"24"	"Female"	"0.7027568922"	"0.2897243108"	"0.0779448622"	"2000"	"0.7102756892"
"Cambodia"	"1998"	"12"	"Male"	"0.0014882593"	"."	"0.7828795061"	"2000"	"."
"Cambodia"	"1998"	"12"	"Female"	"0.0024451336"	"."	"0.7463621183"	"2000"	"."
"Cambodia"	"1998"	"13"	"Male"	"0.0014990706"	"."	"0.7973856209"	"2000"	"."
"Cambodia"	"1998"	"13"	"Female"	"0.0027504158"	"."	"0.7096072662"	"2000"	"."
"Cambodia"	"1998"	"14"	"Male"	"0.0012937491"	"."	"0.7780198829"	"2000"	"."
"Cambodia"	"1998"	"14"	"Female"	"0.0038083784"	"."	"0.6448854146"	"2000"	"."
"Cambodia"	"1998"	"15"	"Male"	"0.0040452035"	"."	"0.6905740336"	"2000"	"."
"Cambodia"	"1998"	"15"	"Female"	"0.0166773118"	"0.9877936271"	"0.4871194379"	"2000"	"0.0122063729"
"Cambodia"	"1998"	"16"	"Male"	"0.0081272576"	"."	"0.6042650736"	"2000"	"."
"Cambodia"	"1998"	"16"	"Female"	"0.0441951615"	"0.9807406406"	"0.3703203136"	"2000"	"0.0192593594"
"Cambodia"	"1998"	"17"	"Male"	"0.0171080036"	"."	"0.4959089557"	"2000"	"."
"Cambodia"	"1998"	"17"	"Female"	"0.1004163775"	"0.954406662"	"0.2600277585"	"2000"	"0.045593338"
"Cambodia"	"1998"	"18"	"Male"	"0.0409737828"	"."	"0.3983520599"	"2000"	"."
"Cambodia"	"1998"	"18"	"Female"	"0.1897418706"	"0.9064699966"	"0.1868588669"	"2000"	"0.0935300034"
"Cambodia"	"1998"	"19"	"Male"	"0.1001215604"	"."	"0.2930710576"	"2000"	"."
"Cambodia"	"1998"	"19"	"Female"	"0.2931395106"	"0.8250366032"	"0.1381510144"	"2000"	"0.1749633968"
"Cambodia"	"1998"	"20"	"Male"	"0.1985089714"	"."	"0.1770280516"	"2000"	"."
"Cambodia"	"1998"	"20"	"Female"	"0.4155886509"	"0.6931188173"	"0.071746929"	"2000"	"0.3068811827"
"Cambodia"	"1998"	"21"	"Male"	"0.3169434145"	"."	"0.1296147026"	"2000"	"."
"Cambodia"	"1998"	"21"	"Female"	"0.5174136664"	"0.5779573843"	"0.0623071271"	"2000"	"0.4220426157"
"Cambodia"	"1998"	"22"	"Male"	"0.4140340661"	"."	"0.1087494541"	"2000"	"."
"Cambodia"	"1998"	"22"	"Female"	"0.5801893264"	"0.5092605296"	"0.049252298"	"2000"	"0.4907394704"
"Cambodia"	"1998"	"23"	"Male"	"0.5227629513"	"."	"0.0847723705"	"2000"	"."
"Cambodia"	"1998"	"23"	"Female"	"0.6476382925"	"0.4185400354"	"0.0421823693"	"2000"	"0.5814599646"
"Cambodia"	"1998"	"24"	"Male"	"0.6041666667"	"."	"0.0693975225"	"2000"	"."
"Cambodia"	"1998"	"24"	"Female"	"0.7016302287"	"0.3446227727"	"0.0403134083"	"2000"	"0.6553772273"
"Kazakhstan"	"1999"	"15"	"Female"	"."	"."	"0.986370022"	"2000"	"."
"Kazakhstan"	"1999"	"16"	"Female"	"0.0141645172"	"0.9952049143"	"0.9854543451"	"2000"	"0.0047950857"
"Kazakhstan"	"1999"	"17"	"Female"	"0.0648479048"	"0.9898055768"	"0.8122807187"	"2000"	"0.0101944232"
"Kazakhstan"	"1999"	"18"	"Female"	"0.1257157413"	"0.9535238601"	"0.5238655762"	"2000"	"0.0464761399"
"Kazakhstan"	"1999"	"19"	"Female"	"0.2196625473"	"0.8335844151"	"0.4324326531"	"2000"	"0.1664155849"
"Kazakhstan"	"1999"	"20"	"Female"	"0.321328308"	"0.7711103112"	"0.3111193814"	"2000"	"0.2288896888"
"Kazakhstan"	"1999"	"21"	"Female"	"0.4704105076"	"0.6303215396"	"0.2539470709"	"2000"	"0.3696784604"
"Kazakhstan"	"1999"	"22"	"Female"	"0.5480137012"	"0.5044311102"	"0.1476320386"	"2000"	"0.4955688898"
"Kazakhstan"	"1999"	"23"	"Female"	"0.7164586243"	"0.3737038911"	"0.069041715"	"2000"	"0.6262961089"
"Kazakhstan"	"1999"	"24"	"Female"	"0.6917313689"	"0.3134261319"	"0.0491380712"	"2000"	"0.6865738681"
"Lesotho"	"2004"	"15"	"Female"	"0.011117663"	"0.989131325"	"0.8024282562"	"2000"	"0.010868675"
"Lesotho"	"2004"	"16"	"Female"	"0.0712409777"	"0.9483341197"	"0.6967208707"	"2000"	"0.0516658803"
"Lesotho"	"2004"	"17"	"Female"	"0.1306968581"	"0.9213823737"	"0.5986272511"	"2000"	"0.0786176263"
"Lesotho"	"2004"	"18"	"Female"	"0.2854653184"	"0.7521712349"	"0.4101271055"	"2000"	"0.2478287651"
"Lesotho"	"2004"	"19"	"Female"	"0.3410534692"	"0.6425190129"	"0.2887322446"	"2000"	"0.3574809871"
"Lesotho"	"2004"	"20"	"Female"	"0.4276027493"	"0.5362656649"	"0.2179354772"	"2000"	"0.4637343351"
"Lesotho"	"2004"	"21"	"Female"	"0.4918639005"	"0.401183237"	"0.1583592859"	"2000"	"0.598816763"
"Lesotho"	"2004"	"22"	"Female"	"0.5949878088"	"0.2853259253"	"0.0820011891"	"2000"	"0.7146740747"
"Lesotho"	"2004"	"23"	"Female"	"0.5671361193"	"0.3247055425"	"0.0799567433"	"2000"	"0.6752944575"
"Lesotho"	"2004"	"24"	"Female"	"0.6115187817"	"0.2605829345"	"0.0827593616"	"2000"	"0.7394170655"
"Morocco"	"2003"	"15"	"Male"	"0.0248719748"	"."	"0.5991582352"	"2000"	"."
"Morocco"	"2003"	"15"	"Female"	"0.0292230112"	"0.9973797892"	"0.506612514"	"2000"	"0.0026202108"
"Morocco"	"2003"	"16"	"Male"	"0.0128210345"	"."	"0.4893033102"	"2000"	"."
"Morocco"	"2003"	"16"	"Female"	"0.0581989343"	"0.9925202047"	"0.446191211"	"2000"	"0.0074797953"
"Morocco"	"2003"	"17"	"Male"	"0.0159743844"	"."	"0.4825875852"	"2000"	"."
"Morocco"	"2003"	"17"	"Female"	"0.0980257437"	"0.9603969769"	"0.3597958439"	"2000"	"0.0396030231"
"Morocco"	"2003"	"18"	"Male"	"0.0142587391"	"."	"0.3222191769"	"2000"	"."
"Morocco"	"2003"	"18"	"Female"	"0.1630195209"	"0.9452994489"	"0.3009730432"	"2000"	"0.0547005511"
"Morocco"	"2003"	"19"	"Male"	"0.0187685729"	"."	"0.3432898032"	"2000"	"."
"Morocco"	"2003"	"19"	"Female"	"0.1915164925"	"0.8642764067"	"0.2536305648"	"2000"	"0.1357235933"
"Morocco"	"2003"	"20"	"Male"	"0.0395019609"	"."	"0.2532126875"	"2000"	"."
"Morocco"	"2003"	"20"	"Female"	"0.2640791973"	"0.8151859433"	"0.1907738755"	"2000"	"0.1848140567"
"Morocco"	"2003"	"21"	"Male"	"0.0596680627"	"."	"0.2397834076"	"2000"	"."
"Morocco"	"2003"	"21"	"Female"	"0.2965491985"	"0.7760576543"	"0.1806169292"	"2000"	"0.2239423457"
"Morocco"	"2003"	"22"	"Male"	"0.1138733219"	"."	"0.1526522887"	"2000"	"."
"Morocco"	"2003"	"22"	"Female"	"0.3750293342"	"0.6927964622"	"0.1273698734"	"2000"	"0.3072035378"
"Morocco"	"2003"	"23"	"Male"	"0.104412068"	"."	"0.1402963831"	"2000"	"."
"Morocco"	"2003"	"23"	"Female"	"0.4213208359"	"0.6258503158"	"0.1275268044"	"2000"	"0.3741496842"
"Morocco"	"2003"	"24"	"Male"	"0.1558015127"	"."	"0.1605400196"	"2000"	"."
"Morocco"	"2003"	"24"	"Female"	"0.471579236"	"0.5806539706"	"0.1167127868"	"2000"	"0.4193460294"
"Madagascar"	"2003"	"15"	"Female"	"0.1207221161"	"0.9402278366"	"0.4632422101"	"2000"	"0.0597721634"
"Madagascar"	"2003"	"16"	"Female"	"0.1733487451"	"0.8703504918"	"0.3338487218"	"2000"	"0.1296495082"
"Madagascar"	"2003"	"17"	"Female"	"0.2237948608"	"0.7712276471"	"0.2365167208"	"2000"	"0.2287723529"
"Madagascar"	"2003"	"18"	"Female"	"0.4064122061"	"0.5897898825"	"0.1338775236"	"2000"	"0.4102101175"
"Madagascar"	"2003"	"19"	"Female"	"0.3774988298"	"0.5080827295"	"0.1780742479"	"2000"	"0.4919172705"
"Madagascar"	"2003"	"20"	"Female"	"0.5534302307"	"0.315851624"	"0.070151981"	"2000"	"0.684148376"
"Madagascar"	"2003"	"21"	"Female"	"0.5517979444"	"0.3222603198"	"0.0973666233"	"2000"	"0.6777396802"
"Madagascar"	"2003"	"22"	"Female"	"0.6243271588"	"0.2923370055"	"0.0851271309"	"2000"	"0.7076629945"
"Madagascar"	"2003"	"23"	"Female"	"0.7225408031"	"0.118086467"	"0.0409369509"	"2000"	"0.881913533"
"Madagascar"	"2003"	"24"	"Female"	"0.7187562499"	"0.1449464049"	"0.0369442086"	"2000"	"0.8550535951"
